#;feature;luisfer81567047;gabrielmoreno10;AlcaldiadeMed;QuinteroCalle;MedellinFuturo;estebanrestre;camivillamizar;JuanJoseAuxT;JuanDav60925142;monpabon;sanchezc_v;diamaov;oscarhurtadop;fonvalmed;Karen_delgadom;EducacionMed;soyalejangu;Juanparal;LinaGaviriaH;IUColmayor;ITM_Medellin;IUPascualBravo;bppiloto;CasadelaMemoria;casanes2;SapienciaMed;Metroparquesofi;FFerrocarrilAnt;ParqueExplora;PlanetarioMed;Exploratoriomed;FeriasCTI;AndreeSecSalud;Ale_Gomezl;julymartilo;Metrosalud;saviasaludeps;hospinfantilCM;seguridadmed;acevedossa;NataliaUrregoA;Dmonvel;sttmed;CadenaGaitan;Isvimed;1jorgetorresram;AeropuertoEOH;EDUMedellin;WilderWiler;metrodemedellin;Metroplus_SA;TerminalesMed;ParqueArvi;jbotanicomed;paolavargasdllo;plazamayormed;Ruta_N;juanandresvas;TelemedRadio;mabel_lopez5;infocreame;FNGSA;BureauMedellin;jorgeMejiaMa;AlejandroAriasG;AnaPiedadJaram1;JuventudMed;alejandromattah;Buen_Comienzo;GerenteEPM;AgenciaAPPMed;RodrigoForonda5;acimedellin;Emvarias;PatrimonioMDE;EnCicla;renehoyos;ConcejoMedellin;personeriamed;ContraloriaMed
35;hacer partir;0.0;0.0;0.2370983666801668;0.10608981389237375;0.0;0.14186874599234953;0.10233793761098949;0.10647548363676555;0.0;0.27272759643062416;0.1166359924663747;0.05288014365307384;0.16413697509181124;0.003327005394380594;0.07809968319803455;0.06811053541243367;0.051208757487230666;0.08596449643908492;0.10442005312798483;0.12592049659106125;0.35713062473224716;0.1979961005578744;0.2769123262308214;0.31816424451690883;0.3016607335994407;0.04183668350893609;0.0;0.0;0.7851200333164691;0.13367522236253493;0.3965899665917433;0.12427009315631107;0.0;0.04703065866031145;0.04414914262999317;0.016005693491444012;0.007374800000947713;0.11748220998761606;0.004944934988285976;0.005521431603730929;0.07221385416644549;0.16831139454377564;0.0006077831924606329;0.12511178288527455;0.12491094574866224;0.060096407873964745;0.0034568401327278657;0.06371841571088276;0.20592169856017634;0.010813022236603197;0.17354386344213135;0.048441447420156325;0.20808006542027868;0.13101785734537974;0.08201244588573302;0.1268398982673881;0.3769752581643251;0.12832296653171044;0.0;0.00680622050428647;0.6511857027499025;0.16313796466238806;0.3578692389567129;0.04286621334541096;0.12324037338108493;0.4315901987843098;0.09185964770068217;0.051892365646166456;0.016404465871966888;0.0;0.1863128755958915;0.0694941127116826;0.12636480864424424;0.15749612409989797;0.15002351947316211;0.42550791090227935;0.07095305981931672;0.009798282832484838;0.02383106890080821;0.2633364101941351
36;hacer realidad;0.0;0.0;0.04846552981407842;0.07228643973335551;0.0;0.019333027707309207;0.17045116725895024;0.04836614907438795;0.0;0.0;0.01589445834774299;0.0;0.2013084840175811;0.006800767183287414;0.24833572516781768;0.0;0.017446061153788175;0.09111456319976331;0.09055290933248361;0.0686387810785161;0.02781007680134954;0.2222024764447698;0.0;0.0;0.0;0.019954389145466312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014242351197584897;0.006016382197144622;0.004362321152277932;0.0;0.0;0.0008423328590686467;0.0032246906240877213;0.019681747853424525;0.0;0.0;0.03409897716530607;0.2297986158676324;0.18426556169386896;0.001413232751124132;0.02480904621255185;0.2455405975050281;0.007367671330205225;0.018191941577306962;0.018860891223387723;0.018903941301376775;0.0;0.012417964048877314;0.0363894439030572;0.17980179996860518;0.34974179127169486;0.0;0.01159388989017728;0.056342672373395526;0.28900911187533;0.0;0.0;0.055981546806279016;0.0;0.020863476092621562;0.047143883398121506;0.0;0.0;0.01493506410130118;0.09470243760541033;0.0215253043372899;0.0;0.0;0.0;0.07735248306088167;0.0066762581201181845;0.0;0.0
37;homicidio autoridad;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3872116988766205;0.36983137653939735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38;hoy celebrar;0.0;0.0;0.051758645622929485;0.028949298335240497;0.0;0.02322749282798513;0.12411334963240699;0.019369692075664458;0.0;0.0;0.0;0.028859378642632407;0.05374672744281272;0.0;0.0;0.03717137653625848;0.11178887348251912;0.041702390537024986;0.09325198384782386;0.045814137896837345;0.12251128072149302;0.05085012826477533;0.09445319548884785;0.05209151357435931;0.0;0.018265921491552956;0.0;0.0;0.023161073280602486;0.11672536693872558;0.0911323267742077;0.13564099582943223;0.0;0.051334035512266646;0.024094428189634736;0.03494047761579024;0.001609921085217508;0.07327543486804818;0.003373377541445338;0.005165700856753754;0.06305722539048801;0.1503099354504588;0.0006633962796668668;0.12290373130474529;0.0409021462228242;0.032797660333057914;0.0018865731332339544;0.009935535390443735;0.0842864427780828;0.00885182267217223;0.014571030084241727;0.07553416227282005;0.19683708037173667;0.08937886919528353;0.029838903171325374;0.05100639969144184;0.04114690680737576;0.1400647132874878;0.00047140104522320125;0.0018572500100142405;0.022564132879676208;0.03561306734768349;0.1757766685624712;0.015596179037474647;0.022419509187909095;0.15702711962963653;0.1169757694971197;0.13216139087024042;0.013773461129384813;0.0;0.0;0.07585292980056578;0.13792738097284082;0.01719072591771135;0.12281317488983362;0.16888819360288368;0.0;0.024063391407264344;0.0;0.0845388507490022
39;hoy dia;0.0;0.03993311239112295;0.13203578086614662;0.08056294571679909;0.0;0.04309316290774872;0.11513159931518188;0.035935918795500246;0.0;0.19724292573283964;0.023619079683373827;0.16062541676021805;0.1329525890491849;0.0016843172475156864;0.0790769042082969;0.022987589124733584;0.09073663590039657;0.04835562544253041;0.21145321467410846;0.016999476633033878;0.04132562466748626;0.09434048166204793;0.17523574199340025;0.1932871616575411;0.458152887901494;0.008472032865588449;0.0;0.06162512466875561;0.0;0.08120869883926222;0.16907464929282193;0.07549501240019149;0.0;0.1216933296885319;0.04917171386157546;0.029170736045646805;0.007467077065492711;0.11895220422102214;0.006258510508189656;0.007187809405474801;0.14623485767418942;0.123939918631745;0.0009230821045922988;0.10134179361994722;0.06323694595846525;0.21296927118535938;0.001400037515368549;0.04147437300854732;0.02606228630621169;0.019159560001240236;0.0337914092689661;0.0;0.12641019830392566;0.049746456054467224;0.02767954175840349;0.013518629518161853;0.00954230387310602;0.0;0.00043728701558808287;0.002584268710187701;0.02093122708630115;0.0330358451560757;0.054352060794508335;0.028935050759785808;0.02079706942331543;0.07283174401610029;0.07750753336834652;0.08756944670609304;0.014054383947343412;0.0;0.044386849978441605;0.0;0.07996621640515296;0.023920018767001405;0.151900686309946;0.023499931182916423;0.08620903058555096;0.019841767372744033;0.019303403808920535;0.10978940112210278
40;hoy hablar;0.0;0.0;0.20703458249171794;0.014474649167620248;0.0;0.015484995218656754;0.012411334963240699;0.009684846037832229;0.0;0.04252608380255634;0.0;0.0;0.0;0.003631431451942695;0.08524592308480611;0.01858568826812924;0.01397360918531489;0.05212798817128123;0.02072266307729419;0.036651310317469876;0.04454955662599746;0.076275192397163;0.09445319548884785;0.06945535143247906;0.0;0.018265921491552956;0.0;0.13286535911336658;0.06948321984180747;0.11672536693872558;0.022783081693551924;0.0542563983317729;0.0;0.02281512689434073;0.009637771275853893;0.013976191046316097;0.0;0.054956576151036135;0.0006746755082890676;0.0008609501427922923;0.015764306347622003;0.03340220787787973;0.0009950944195003001;0.027311940289943396;0.0204510731114121;0.06559532066611583;0.0003773146266467909;0.01987107078088747;0.028095480926027597;0.0;0.05099860529484604;0.0;0.13627182487274078;0.05362732151717012;0.029838903171325374;0.029146514109395342;0.07200708691290758;0.1400647132874878;0.014142031356696038;0.0009286250050071202;0.16923099659757157;0.017806533673841746;0.05859222285415707;0.04678853711242394;0.08967803675163638;0.0;0.10026494528324546;0.11328119217449181;0.004132038338815444;0.0;0.08373679476913058;0.0;0.15516830359444594;0.008595362958855674;0.20468862481638936;0.04222204840072092;0.01548907455783722;0.08555872500360655;0.005202329595616429;0.016907770149800442
41;hoy plenariacm;0.0;0.0;0.0;0.0;0.0;0.07852187382834805;0.0;0.01637008919260973;0.0;0.0;0.06455598532451053;0.0;0.0;0.02455252526800364;0.04802979000228476;0.0;0.047238588576979906;0.017622165855022368;0.05254061472302512;0.0;0.018825291920232527;0.042975444932129195;0.0;0.0;0.0;0.015437249225949372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10605078976380171;0.008145259862025356;0.0;0.0;0.0;0.0;0.0;0.02664607160115046;0.0;0.0;0.0;0.02304534249421647;0.0;0.0;0.01679382407139429;0.0;0.0;0.0;0.02553475746883197;0.05118608135941412;0.09064512052824865;0.0;0.0;0.03477487054546453;0.0;0.0;0.001569635087545163;0.0;0.0;0.0;0.0;0.03789521935887722;0.0;0.0;0.0;0.0023280988288115357;0.0;0.0;0.0;0.0;0.029057118250444762;0.0;0.0;0.0;0.8405926622766627;0.026380161075432944;0.20005190895490063
42;hoy tener;0.0;0.0;0.07025177952031181;0.09168309239979146;0.0;0.04203543028924356;0.11230566499522883;0.05258079382483243;0.0;0.07696061922805261;0.046078686758359244;0.1305690209558113;0.11347807976235172;0.008214876266390888;0.07713594152865837;0.04484670583308517;0.03793263520615994;0.04716872434575373;0.19688744905148595;0.05803777057904476;0.12093383017080897;0.12653419707590555;0.5469905159677512;0.2828143188417606;0.19862551511608206;0.010330105836394394;0.0;0.18033756103896648;0.1676609160568246;0.2376462321583847;0.22677142004421197;0.04909464544259443;0.0;0.06709488558303256;0.043604346970427324;0.01580818495961227;0.005827036611313357;0.0;0.003052446889831327;0.0023371275999011275;0.01426454859853307;0.12089778187904683;0.00150070803350341;0.09885433357996111;0.04934782325877965;0.07419353085105101;0.00034141830982321663;0.03596122133234459;0.05084516175098746;0.008009693031107877;0.02636959244308354;0.020504436506703444;0.06850412661657655;0.22645194444784741;0.054000280764462505;0.052747245305089625;0.17685362646025274;0.12673947496144392;0.0034124295586275425;0.0033611162385803963;0.15313098604610595;0.016112485976920048;0.03534531711361048;0.056449665193175874;0.0608598002311271;0.1420881407561901;0.12096814607072645;0.15375605834853845;0.00997048401966652;0.0;0.02164868174125593;0.13727312570838304;0.06240274026558297;0.04666579167327192;0.20373683745183008;0.07641039802966668;0.04204650402709916;0.05564489520341948;0.009414798432085992;0.0764961374374194
43;inferior loma;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.697905052559793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051788995986716865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2544240141066511;0.0;0.0;0.0
44;ingresar enlazar;0.0;0.0;0.049845432309636103;0.02787921270376973;0.0;0.0;0.0;0.0;0.0;0.0;0.024520504079188273;0.0;0.069013368552502;0.3951834584240275;0.05472992112598551;0.0;0.0;0.0;0.0;0.0;0.0;0.024485248752677023;0.0;0.0;0.0;0.004397684398048583;0.0;0.0;0.0;0.0562053576415856;0.04388184979313901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002598946859961415;0.0;0.03036318495206734;0.032167524318520095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02806484926352037;0.0;0.0;0.0;0.0;0.0;0.05943892078319813;0.0;0.0;0.0;0.0;0.17148330645567209;0.0;0.0;0.0;0.3024454974845292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08132269421671151;0.0;0.005149757572308775;0.010020060014701694;0.0
45;instituci educativo;0.0;0.0;0.12478863947838179;0.0199416984054713;0.0;0.032000475543621086;0.03419814819413945;0.0;0.0;0.0;0.017539250562523347;0.0;0.0493645138491856;0.002501508325216628;0.0;0.6742773677142337;0.49091112108866464;0.028726654623756148;0.0142747880262972;0.025247222507862932;0.24550337961086932;0.05254209842978861;0.0;0.0;0.0;0.037747391311293364;0.0;0.0;0.03190896945136322;0.04020308258950931;0.03138821111439227;0.5606170758803347;0.0;0.01571617986525269;0.0066389701697893;0.00962748676929439;0.0;0.0;0.0;0.0;0.06515537042354844;0.0;0.0;0.0;0.009391802346600479;0.0;0.0;0.006844084715239075;0.0;0.0;0.010037241111411679;0.010406328097568328;0.06258048355913225;0.049254843628308786;0.0;0.0;0.0;0.0;0.0006494483813047429;0.0;0.0;0.0;0.0;0.04297365622357068;0.0;0.0;0.0690674183645271;0.0520224323043668;0.03795134578544419;0.0;0.2801697948463603;0.0;0.04750557684275014;0.0;0.028199915423512766;0.0;0.0;0.0036835657254549225;0.02150172068426648;0.1863504388296185
46;junto directivo;0.0;0.0;0.0;0.22258592299565022;0.0;0.1099027658658336;0.14681309457816769;0.34368475789392344;0.0;0.05030390350300876;0.1505924611501156;0.06827524514770886;0.08476899976458652;0.0042956030981939446;0.0;0.0;0.09917589750005372;0.09865912126586118;0.07353822058519105;0.010838665429603964;0.03952309495545334;0.015037594087097149;0.0;0.0;0.0;0.005401668046667042;0.0;0.0;0.054794248195668825;0.0;0.0;0.0;0.0;0.026987905752864683;0.005700237041524623;0.004133092580295612;0.007617472165482818;0.06500787414126508;0.001596140938930121;0.009165724686642672;0.055942570375241765;0.039511313801608425;0.0;0.06461433012285328;0.008063825902755785;0.05819429605293542;0.0;0.0;0.13293604630375655;0.0034902597316828414;0.06032600912538655;0.04467450174572785;0.12537412025060446;0.021145168372815524;0.023530865005659485;0.017238636880078418;0.07300872233247237;0.0;0.0;0.006590796772057974;0.01334550305970177;0.021063264508691167;0.06930846344015165;0.018448646458003065;0.07955979431420888;0.0;0.0;0.0;0.0;1.0;0.014150265528042086;0.17945214418633054;0.02039420586872684;0.010167414212489047;0.0;0.0;0.09160976537669269;0.0189763146296484;0.0;0.0
47;luis perez;0.0;0.0;0.0;0.0;0.0;0.013557267244790958;0.17385995419208708;0.016958357959497777;0.0;0.0;0.04458389504093702;0.10106669152997502;0.09411158830675566;0.0;0.0;0.0;0.0;0.01825542873193513;0.0;0.0802214663016225;0.039003579677436076;0.022259896389469423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009987435196548482;0.0;0.006118147096709219;0.025371034447745664;0.0;0.0;0.0;0.08281084148839866;0.0;0.0;0.0;0.0;0.14357338825762864;0.0;0.0;0.14758723702781643;0.0;0.025514163368413348;0.0;0.07953822487071058;0.03130083538567046;0.0;0.012759031418978379;0.0;0.0;0.0;0.47480392704148805;0.0;0.0;0.03419871570224318;0.873895026137921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030189198282250175;0.0;0.0;0.0;0.0;0.0;0.009109382550958937;0.0
48;mabel lopez;0.0;0.0;0.0;0.024897652321041564;0.0;0.05327107036342668;0.7258514781252543;0.03331755079386253;0.0;0.1462971070083076;0.02189814295644586;0.09928126993957208;0.030816344671952652;0.0;0.0;0.0;0.07210746025078595;0.12553052684842583;0.10693433488226957;0.0;0.019157275576873214;0.06559997410069665;0.0;0.0;0.0;0.003927371203903381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014809089376027881;0.08134792366577487;0.11490939073797711;0.0;0.0;0.0;0.0;0.0;0.0;0.09665332925007888;0.0;0.0;0.0;0.0;0.0;0.017108500712698694;0.012533633220786473;0.0;0.0;0.0064868055546371374;0.8785235644714204;0.0;0.0;0.0;0.02682678099586724;0.03856350081476477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018396053710032906;0.01789691646839655;0.0
49;mas importante;0.0;0.04043360010938515;0.04861476553258462;0.27190884420613315;0.0;0.0872665120311451;0.3030938586198716;0.12735208179321858;0.0;0.23965800127093534;0.047830202340127935;0.1897449858800561;0.28606517077226373;0.006821708198084624;0.0;0.04073246807882571;0.03937450793073544;0.058754008544060876;0.11678366710589977;0.043031334091662564;0.041843564952055406;0.07164214885673405;0.10645919878072324;0.08154569116510543;0.051543887457854216;0.00857821413081042;0.0;0.0623974816473703;0.06526272858194845;0.0822264997055463;0.06419763276134151;0.0;0.0;0.037501291902585256;0.009052361884537992;0.016409076265856352;0.01360919352268113;0.0;0.003168474681988208;0.004043275169139134;0.14806764119306237;0.09411995723866468;0.0009346512317810616;0.21805034189693684;0.07683540496357932;0.07701373113222498;0.0014175843966305274;0.0466601973094462;0.1847225020890549;0.011085536945941783;0.03421492209602158;0.04966229083236698;0.08532967758531504;0.03357995725893825;0.018684302418980434;0.15741269621114362;0.096618990062286;0.0;0.0013283027990509558;0.007849973218678108;0.14835492917803655;0.20069933030513337;0.2751663168351828;0.1025419433971057;0.02105772222994538;0.14748911048920582;0.06278315757581089;0.19506732912566657;0.005174738058297071;0.0;0.10112210338808245;0.0;0.25909902416564107;0.35522390887278316;0.05767668019250273;0.015862972908990976;0.13093425204525733;0.012556529521715315;0.009772668139603612;0.09528463563357735
50;mejorar calidad;0.0;0.0;0.07453000066393224;0.03334849586079612;0.0;0.026757192504655528;0.04289216420952831;0.033469728101692804;0.0;0.0;0.043996324652966705;0.0;0.061914195532542154;0.014641450500635915;0.0;0.007136669786169517;0.016097068836711238;0.04803957533286196;0.01193586172374628;0.04222092211910408;0.03848955216991885;0.13179920158073943;0.0;0.0;0.0;0.005260412534016088;0.0;0.0;0.026680679700258135;0.0;0.026245247700138582;0.09375197565598282;0.0;0.09198756895452706;0.005551173845012698;0.016100043042853122;0.007418272598507656;0.0;0.004663203881837002;0.0009917819748435734;0.07263953673682393;0.07695615819475232;0.001910518506385266;0.07865580342933048;0.3533829313098787;0.30225330567804043;0.0;0.05150412305428824;0.06472986105007951;0.006797976432796433;0.0923190130391493;0.0;0.0;0.020592214808696427;0.022915524638428716;0.008393920241847302;0.035549759327325715;0.0;0.0;0.0010697408544100542;0.025993026954450518;0.10256226379662703;0.022498674276422877;0.01796620788706027;0.0;0.0;0.0;0.0;0.006346602341003646;0.0;0.20670346687435925;0.04368985192991919;0.03972178047458901;0.019803065534510993;0.0;0.019455280608466297;0.12489979306530027;0.00924003867553733;0.0059928867697190205;0.0
51;mensaje internar;0.0;0.0;0.028491253840186734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007995884286021722;0.0;0.0;0.0;0.0;0.0;0.0;0.17166038595409808;0.0;0.0;0.0;0.0;0.24634078982642646;0.0;0.0;0.0;0.06425307345304417;0.0;0.0;0.0;0.025117796801652163;0.0;0.06924046829749704;0.6097077075278251;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000830791971159817;0.0;0.0;0.0;0.04812493586492323;0.0;0.13335589040631404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0060654319304120465;0.0;0.0;0.0;0.0;0.03785148007053819;0.0;0.037186725708438395;0.0;0.0;0.0;0.0
52;momento aeropuerto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5917446472580523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;mujer jovenes;0.0;0.0;0.12475292024495675;0.13955193235441962;0.0;0.049764269015849745;0.0;0.26455635618771645;0.0;0.06833322983500931;0.020456601859088472;0.13911846876180126;0.028787723916151354;0.0;0.045659265512565404;0.0;0.03368033555069514;0.10051451188639239;0.21643898096252734;0.08833998528900627;0.017896164070185624;0.10213594784525282;0.0;0.0;0.0881796632593687;0.014675339225046321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6814058374363123;0.0;0.0;0.0;0.0021682107755803858;0.0013834216255853141;0.0;0.3488711758725737;0.0;0.08777262922858485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08264636631374635;0.0;0.0007574728986863415;0.002984330567202322;0.0;0.0;0.0;0.0;0.0;0.0;0.510185403945868;0.3337150580516537;0.0;0.0;0.0;0.0;0.027703654386321195;0.0;0.0;0.0;0.0;0.004296263241054627;0.016718773615987607;0.0
54;ninas adolescente;0.0;0.0;0.05674701586783613;0.02115957340358287;0.0;0.011318267171416586;0.01814334497160892;0.028315326785029293;0.0;0.0;0.0;0.042187698900267606;0.13094823132485084;0.0;0.0;0.06339489623733012;0.09192210645698004;0.0;0.04543972417817983;0.013394557650745136;0.0;0.01858364595127896;0.0;0.17768166829499835;0.24066447857289963;0.0033377243043064054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45858986054396783;0.014088847777711007;0.020430909027389133;0.0023534417298928054;0.08033754004060771;0.004931327100202587;0.003775705552295692;0.0;0.02441428670391498;0.0;0.0399255967220339;0.009965376424021693;0.0;0.0005515723694801539;0.014524130288993624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003445556746632336;0.0013574981148286567;0.0;0.0;0.0;0.04559813385972675;0.0;0.0;0.17099947310998148;0.0551995347936441;0.09664584477216294;0.0;0.0;0.0;0.02520341346672677;0.0;0.0;0.0;0.0;0.027359693461872076;0.08365451973354657;0.0
55;ninos ninas;0.0;0.0;0.16128975965636264;0.1202820080140782;0.0;0.09650836597589134;0.05156809931025656;0.10059939236243776;0.0;0.04417311512624568;0.11901510408268368;0.26979389756520605;0.2233133330605531;0.0018860382294371;0.05903165990942351;0.5341191174540312;0.5515626199026822;0.09746442066626625;0.16143937437651343;0.019035406101561025;0.023137478433237393;0.03961466180003486;0.09811135908357166;0.28858140328231424;0.2280103209729477;0.026088368563028687;0.0;0.0;0.09623239809445756;0.03031153242252964;0.07099640507124;0.33814646196517795;0.0;0.4265775839799909;0.040044165092213466;0.09799304159128662;0.001672273181129565;0.8753039359765954;0.009811278803482894;0.008942946628260999;0.11462399540207292;0.08673968081042048;0.0;0.17021837538818393;0.014162094197685002;0.10220373212521718;0.0007838559750325846;0.13416439093823876;0.14591808162194955;0.0;0.0;0.01569191868940085;0.047183206715477204;0.0;0.010331520384426748;0.03784419490813984;0.0;0.0;0.0029379501867075677;0.0028937716987349894;0.0;0.01849617908918995;0.020287164756388414;0.04860065286170276;0.11643907360826625;0.0;0.22565442773087235;0.09805713529440542;0.5679841688010993;0.0;0.012425701878180543;0.0;0.0895433098639893;0.0;0.021261619647430965;0.0;0.04826689498278354;0.05276799140245138;0.08105723015271829;0.01756260653632863
56;norte altura;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2838018554701051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05319114431538768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;nuevo caso;0.0;0.0;0.20031606182024123;0.04979530464208313;0.0;0.17313097868113672;0.021348572886036893;0.0;0.0;0.1462971070083076;0.153287000695121;0.0;0.061632689343905304;0.003123188571658805;0.0;0.0;0.048071640167190635;0.035865864813835954;0.01782238914704493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012020130554253779;0.6479937209733404;0.0;0.011605004059428202;0.004442726812808364;0.0;0.08618204305348283;0.0;0.0;0.011725873330299954;0.056414821144182906;0.0006490138918814222;0.008544991416028288;0.04832666462503944;0.0;0.0;0.0;0.0;0.0;0.017108500712698694;0.0;0.035388124710754906;0.0;0.0;0.006389262287064876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026642551999008095;0.0;0.008948458234198275;0.0
58;operaci aereas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47106944892287217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;operar normalidad;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038718194519830086;0.0;0.0016293457912753598;0.0;0.0;0.0;0.34751626841857275;0.01220117090543236;0.0;0.15943158464890586;0.017893713961003737;0.07420678901517584;0.1859404159501018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0633323650919251;0.0;0.04148007395837984;0.0;0.0;0.0;0.0
60;paquete alimentario;0.0;0.0;0.0;0.18481513743395842;0.0;0.17574705105206131;0.08803907785441466;0.013739777660631254;0.0;0.0;0.14448870735490396;0.16376985010388181;0.05083323521895912;0.007727803913135416;0.20156232136356425;0.0;0.05947258714473756;0.13311605948394833;0.16169449690607454;0.0;0.03160096714650067;0.03607024074741915;0.0;0.02463387343214986;0.0;0.03239206114894761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17802154343139412;0.027345986494152017;0.0;0.0;0.0;0.014357313643532207;0.01709987839734788;0.17891709447464643;0.18954928465501059;0.0;0.25185634406467544;0.009671232644431088;0.04652965664139629;0.0;0.007047713854756626;0.03985872978095685;0.0;0.0;0.03214782944477926;0.0;0.0;0.08466420500844259;0.010337454562550296;0.0;0.0;0.0;0.0026348588401011487;0.0;0.0;0.0;0.0;0.06361259028776452;0.0;0.14224470373258558;0.1607107007719807;0.017586223210597142;0.0;0.0;0.32283498972396313;0.024459495025490812;0.0;0.0;0.0;0.04394833738446475;0.0;0.0;0.0
